reference_coin,trading_coin,trading_type,sharpe_ratio,total_cumulative_return,num_trades
DF,ENJ,both,2.895830,0.995499,82
FXS,ENJ,both,5.285925,0.181321,15
JASMY,ENJ,both,3.029763,0.235320,23
MLN,ENJ,both,2.608699,1.803620,168
MOVR,ENJ,both,5.147880,0.882151,40
PEOPLE,ENJ,both,147.949489,0.005288,2
PHA,ENJ,both,3.389195,3.267918,161
POWR,ENJ,both,2.871229,0.193426,25
QI,ENJ,both,5.375573,0.915436,27
QUICK,ENJ,both,3.691905,2.122471,113
RAD,ENJ,both,2.346264,0.530173,77
RAY,ENJ,both,2.309381,0.970207,104
TWT,ENJ,both,2.748679,13.607807,273
VOXEL,ENJ,both,8.929357,0.213296,11
1INCH,ENS,both,2.180636,0.210595,37
ALCX,ENS,both,2.086441,0.114247,17
ALGO,ENS,both,4.345678,0.797308,31
AUCTION,ENS,both,3.681701,0.681389,37
AUDIO,ENS,both,5.074795,0.814191,29
AVA,ENS,both,4.374548,1.191129,35
BAKE,ENS,both,4.541237,0.656196,28
BNT,ENS,both,3.568094,0.450146,28
BTC,ENS,both,3.752333,0.691434,31
CAKE,ENS,both,3.076438,0.555876,36
CELO,ENS,both,4.201576,0.809341,38
CFX,ENS,both,4.499177,0.795860,33
CHESS,ENS,both,4.777994,1.255190,30
DCR,ENS,both,4.570731,0.954736,31
DEXE,ENS,both,2.500044,0.416027,36
DF,ENS,both,2.241371,0.324257,30
DGB,ENS,both,2.408900,0.285916,30
DOT,ENS,both,2.876233,0.503665,27
DYDX,ENS,both,2.084821,0.307158,31
ETH,ENS,both,2.247859,0.257240,27
FARM,ENS,both,3.961932,0.582974,41
FET,ENS,both,2.575645,0.424210,37
FIO,ENS,both,4.825419,1.066446,38
FIS,ENS,both,2.242826,0.325743,36
FUN,ENS,both,4.087692,0.840740,38
FXS,ENS,both,3.878448,0.144304,13
GRT,ENS,both,2.487669,0.338190,37
GTC,ENS,both,2.613864,0.319916,45
JST,ENS,both,2.447616,0.302074,34
KSM,ENS,both,3.785678,0.588931,33
LUNA,ENS,both,2.509508,0.389324,42
MLN,ENS,both,4.031302,1.297585,38
NMR,ENS,both,4.465409,0.972584,45
OG,ENS,both,4.073124,0.612075,39
ONE,ENS,both,2.433473,0.340449,28
OXT,ENS,both,2.612147,0.323770,37
PERP,ENS,both,3.547712,0.588075,41
POND,ENS,both,2.599672,0.435561,33
RAD,ENS,both,2.669979,0.472390,37
RIF,ENS,both,3.441785,0.884564,46
RLC,ENS,both,4.883365,1.116289,27
RUNE,ENS,both,2.215257,0.265380,28
SANTOS,ENS,both,2.154117,0.083751,16
SUN,ENS,both,2.731580,0.605125,32
TRX,ENS,both,4.384395,0.779219,29
XLM,ENS,both,2.066131,0.262859,42
XRP,ENS,both,3.014431,0.431373,28
XVG,ENS,both,2.733937,0.487743,26
XVS,ENS,both,3.059381,0.426260,30
ZIL,ENS,both,2.682226,0.486016,33
AMP,ETC,both,2.065984,0.102836,25
ATM,ETC,both,2.372969,16.948002,303
AUCTION,ETC,both,3.233013,0.381556,41
BAR,ETC,both,2.650529,8.210722,199
CHESS,ETC,both,2.679396,0.295423,52
CTK,ETC,both,2.106752,10.408585,337
DOT,ETC,both,2.236813,23.644790,301
JASMY,ETC,both,3.234257,0.216728,26
MOVR,ETC,both,5.714363,0.380788,32
OM,ETC,both,2.130670,13.015754,228
RAD,ETC,both,2.582823,0.375011,69
SKL,ETC,both,2.120440,11.765908,320
TRU,ETC,both,2.030153,10.353402,267
VOXEL,ETC,both,2.113259,0.033403,10
ADX,ETH,both,4.204215,0.404392,41
AUCTION,ETH,both,3.074782,0.340900,48
BAR,ETH,both,2.201472,1.580199,223
CKB,ETH,both,2.110304,2.290880,297
COTI,ETH,both,2.166815,5.097018,379
FXS,ETH,both,4.180118,0.065542,13
JASMY,ETH,both,2.745271,0.157382,28
MLN,ETH,both,2.910093,1.287597,168
MOVR,ETH,both,4.208249,0.340207,35
OM,ETH,both,2.317799,2.680011,251
POWR,ETH,both,2.519804,0.150291,30
PSG,ETH,both,2.306764,4.255582,333
QUICK,ETH,both,2.298532,0.620696,103
SHIB,ETH,both,2.643094,1.716369,157
SNX,ETH,both,2.632448,10.817887,300
VOXEL,ETH,both,5.071506,0.084171,7
ZEC,ETH,both,2.328143,6.766518,328
ADX,FARM,both,2.148588,0.594607,49
ALCX,FARM,both,2.382347,0.274819,24
BICO,FARM,both,5.538997,1.029218,14
FLUX,FARM,both,6.723272,1.150895,11
FXS,FARM,both,4.529312,0.462638,13
HIGH,FARM,both,6.757833,0.627278,9
PEOPLE,FARM,both,16.005504,0.311489,2
SANTOS,FARM,both,3.274780,0.586485,19
VOXEL,FARM,both,5.980769,0.794515,7
FXS,FET,both,5.002403,0.247009,14
1INCH,FIDA,both,4.236707,0.924940,62
AAVE,FIDA,both,2.818019,0.617630,57
ACM,FIDA,both,3.131441,0.733592,68
AGLD,FIDA,both,3.245609,0.717058,60
AMP,FIDA,both,3.750581,0.308071,26
ANKR,FIDA,both,2.334548,0.477400,69
ARDR,FIDA,both,2.017348,0.462486,71
ARPA,FIDA,both,2.221088,0.433170,67
ASR,FIDA,both,4.091213,1.288622,69
ATA,FIDA,both,3.459956,0.812320,67
ATM,FIDA,both,2.743219,0.584898,61
ATOM,FIDA,both,3.146358,0.822322,63
AUCTION,FIDA,both,2.921464,0.378873,40
AVA,FIDA,both,3.437182,0.883908,63
BAKE,FIDA,both,4.776805,1.360137,61
BAR,FIDA,both,2.352574,0.488374,67
BAT,FIDA,both,3.691344,1.014621,63
BCH,FIDA,both,3.572842,0.617087,60
BEL,FIDA,both,3.365049,0.933152,67
BNB,FIDA,both,4.815736,1.685444,65
BNT,FIDA,both,4.359757,1.091570,55
BTC,FIDA,both,2.760266,0.533576,62
CAKE,FIDA,both,5.929900,2.259084,66
CELO,FIDA,both,2.369687,0.434151,70
CELR,FIDA,both,3.479801,0.869068,65
CHESS,FIDA,both,2.742763,0.383088,43
CHR,FIDA,both,2.420334,0.529152,73
CHZ,FIDA,both,3.731055,0.912342,57
CKB,FIDA,both,3.527410,0.923956,71
COS,FIDA,both,3.057581,0.835900,84
CRV,FIDA,both,3.364382,0.925883,69
CTK,FIDA,both,2.720455,0.648104,66
CVC,FIDA,both,4.595091,1.609485,66
DASH,FIDA,both,2.724220,0.517087,63
DCR,FIDA,both,4.119835,1.134972,67
DEGO,FIDA,both,3.700497,1.015238,63
DENT,FIDA,both,2.887526,0.655186,54
DGB,FIDA,both,2.659812,0.581388,56
DIA,FIDA,both,4.643796,1.474656,63
DODO,FIDA,both,4.733730,1.411515,57
DOGE,FIDA,both,2.220715,0.394255,54
DUSK,FIDA,both,3.368853,0.999927,79
DYDX,FIDA,both,3.010841,0.792457,61
ETC,FIDA,both,3.550010,0.555877,47
ETH,FIDA,both,2.774192,0.477575,59
FET,FIDA,both,4.943429,1.254623,70
FIO,FIDA,both,4.787487,1.686190,68
FLM,FIDA,both,2.353233,0.492035,59
FORTH,FIDA,both,3.660874,0.774194,68
FTT,FIDA,both,3.288269,0.513835,53
FUN,FIDA,both,3.927323,1.058886,63
GALA,FIDA,both,4.779811,1.228567,67
GTC,FIDA,both,3.198416,0.833773,68
HBAR,FIDA,both,4.542287,1.318155,59
HIVE,FIDA,both,2.617252,0.667455,68
ICP,FIDA,both,2.798731,0.561392,55
ICX,FIDA,both,2.721468,0.570518,61
ILV,FIDA,both,4.484469,1.148703,62
INJ,FIDA,both,5.391715,1.957316,78
IOTA,FIDA,both,3.298284,0.832721,62
JUV,FIDA,both,4.665309,1.008665,67
KAVA,FIDA,both,3.072601,0.658407,66
KNC,FIDA,both,4.661351,1.005129,54
LINK,FIDA,both,2.114052,0.343152,59
LPT,FIDA,both,5.146755,1.818805,67
LSK,FIDA,both,2.439418,0.557474,74
LTC,FIDA,both,2.587427,0.409094,54
MASK,FIDA,both,3.275829,0.789786,68
MBOX,FIDA,both,2.926613,0.691111,75
MINA,FIDA,both,2.929044,0.620900,65
MLN,FIDA,both,3.792428,1.033998,86
MTL,FIDA,both,3.222336,0.739674,56
NMR,FIDA,both,2.163047,0.483325,85
OG,FIDA,both,2.125075,0.467035,71
OGN,FIDA,both,4.307715,1.176356,54
OM,FIDA,both,5.151132,1.842484,67
ONE,FIDA,both,4.764036,1.460671,63
OXT,FIDA,both,3.895360,1.148874,72
POWR,FIDA,both,2.136225,0.171072,32
PSG,FIDA,both,4.638409,1.294709,67
QNT,FIDA,both,4.294921,1.347454,74
QUICK,FIDA,both,5.471732,1.881032,75
RARE,FIDA,both,3.205955,0.670839,68
REQ,FIDA,both,2.176773,0.424355,69
RIF,FIDA,both,2.408801,0.505763,76
RLC,FIDA,both,3.852127,1.075441,63
ROSE,FIDA,both,2.970973,1.535746,82
RUNE,FIDA,both,2.899962,0.517783,68
RVN,FIDA,both,2.932086,0.696970,61
SAND,FIDA,both,2.911229,0.660646,65
SANTOS,FIDA,both,2.908266,0.133100,15
SC,FIDA,both,2.861627,0.604691,65
SFP,FIDA,both,2.742334,0.545515,61
SHIB,FIDA,both,5.160230,1.643213,56
SKL,FIDA,both,3.288582,0.857192,70
SLP,FIDA,both,2.049893,0.385581,54
SOL,FIDA,both,2.217823,0.304369,19
STORJ,FIDA,both,2.160695,0.440808,77
SUSHI,FIDA,both,3.158826,0.934865,62
SXP,FIDA,both,3.177726,0.762858,60
SYS,FIDA,both,2.694473,0.628184,75
THETA,FIDA,both,4.939254,1.552393,54
TLM,FIDA,both,2.828913,0.702009,69
TUSD,FIDA,both,2.423805,0.562908,97
UMA,FIDA,both,4.433027,1.410125,77
UNI,FIDA,both,3.169192,0.788459,58
UTK,FIDA,both,3.288103,0.874438,65
VET,FIDA,both,3.559983,0.879230,54
VOXEL,FIDA,both,2.700329,0.068720,10
VTHO,FIDA,both,2.504185,0.578736,60
WAN,FIDA,both,2.386003,0.535657,60
WAXP,FIDA,both,3.512215,0.831955,76
WIN,FIDA,both,2.045077,0.360813,69
XLM,FIDA,both,3.130179,0.626690,62
XRP,FIDA,both,3.503739,0.875363,44
XTZ,FIDA,both,3.671587,0.825619,63
XVG,FIDA,both,2.690020,0.604301,70
XVS,FIDA,both,2.656124,0.524181,68
YFI,FIDA,both,5.202060,1.802746,64
YGG,FIDA,both,2.661000,0.531520,67
ZEC,FIDA,both,3.742046,0.900598,79
ZEN,FIDA,both,3.663053,1.029789,70
ZIL,FIDA,both,2.126748,0.481292,59
ZRX,FIDA,both,4.364202,1.092702,56
1INCH,FIL,both,2.117606,6.434784,284
ACM,FIL,both,4.399161,67.608926,258
ALCX,FIL,both,4.443466,0.205360,18
ALICE,FIL,both,2.382870,3.938394,212
ASR,FIL,both,3.748527,75.821717,297
ATM,FIL,both,3.390099,42.019819,302
AVA,FIL,both,2.387626,11.163870,386
BAR,FIL,both,2.204932,2.874048,208
CELO,FIL,both,2.568450,13.059139,299
CKB,FIL,both,2.382584,8.542022,286
DEXE,FIL,both,2.191836,1.302653,135
FIDA,FIL,both,2.006608,0.261672,59
FLUX,FIL,both,5.008780,0.073262,14
FXS,FIL,both,2.189915,0.043057,19
JASMY,FIL,both,4.054580,0.390501,22
JUV,FIL,both,3.215885,36.470430,329
MASK,FIL,both,2.598594,2.701913,170
OG,FIL,both,2.497745,11.210647,319
POND,FIL,both,2.322467,5.070596,232
PSG,FIL,both,2.882044,23.186880,323
REQ,FIL,both,2.571315,1.015626,111
SFP,FIL,both,2.284446,4.799028,247
TUSD,FIL,both,2.149651,10.703481,430
USDC,FIL,both,2.815287,32.208720,432
VOXEL,FIL,both,4.591015,0.064791,11
YGG,FIL,both,2.319712,0.503022,78
JASMY,FIO,both,2.382694,0.209622,24
ALCX,FLM,both,2.743088,0.134161,14
AMP,FLM,both,3.684697,0.310187,26
AUCTION,FLM,both,2.135365,0.262641,46
CHESS,FLM,both,3.571924,0.678480,50
CVX,FLM,both,39.072752,0.019328,2
DYDX,FLM,both,3.123849,1.012486,76
ENS,FLM,both,3.254043,0.339834,29
FLUX,FLM,both,4.124076,0.104148,14
FXS,FLM,both,4.355713,0.124517,14
MOVR,FLM,both,4.765925,0.489585,35
VOXEL,FLM,both,7.316755,0.211788,7
YGG,FLM,both,2.154748,0.504165,79
AMP,FLOW,both,2.177049,0.111419,25
AVA,FLOW,both,2.894699,1.367936,133
CHESS,FLOW,both,2.439673,0.329668,52
FLUX,FLOW,both,3.653169,0.083271,13
FXS,FLOW,both,4.886392,0.127503,15
HIGH,FLOW,both,2.261754,0.019095,7
PEOPLE,FLOW,both,21.579089,0.039775,2
PYR,FLOW,both,5.593021,0.386524,26
RAD,FLOW,both,3.275629,0.574755,71
REQ,FLOW,both,2.731615,0.782303,110
VOXEL,FLOW,both,6.989806,0.150037,9
ACM,FLUX,both,4.507490,0.283599,11
ADA,FLUX,both,2.191085,0.084839,13
ADX,FLUX,both,4.185220,0.207116,18
ALCX,FLUX,both,3.010462,0.164047,13
AMP,FLUX,both,4.658780,0.239751,12
ATA,FLUX,both,2.423784,0.095126,11
ATM,FLUX,both,4.591751,0.270561,13
AUCTION,FLUX,both,3.239255,0.184790,22
AVA,FLUX,both,4.385170,0.220094,16
AVAX,FLUX,both,2.730737,0.132989,15
BAKE,FLUX,both,4.637700,0.288314,12
BAR,FLUX,both,6.818637,0.658117,13
BAT,FLUX,both,3.035276,0.128521,16
BCH,FLUX,both,3.056268,0.155894,14
BNB,FLUX,both,3.619382,0.151813,12
BTC,FLUX,both,3.096884,0.147939,14
C98,FLUX,both,5.215553,0.265707,11
CELR,FLUX,both,6.815519,0.466746,16
CFX,FLUX,both,2.961002,0.142345,11
CHESS,FLUX,both,2.218829,0.097923,13
CKB,FLUX,both,2.314412,0.099958,14
DATA,FLUX,both,3.127211,0.143152,14
DCR,FLUX,both,3.193599,0.140412,13
DYDX,FLUX,both,6.297378,0.388709,12
ENJ,FLUX,both,4.675647,0.307062,13
ENS,FLUX,both,2.278000,0.100989,12
EUR,FLUX,both,4.352020,0.308815,17
FARM,FLUX,both,5.290992,0.337012,11
