reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
FXS,ATOM,both,5.068924,0.295398,11,381,-2.602307,-0.006830
HIGH,ATOM,both,8.351420,0.227513,8,324,0.068148,0.000210
ILV,ATOM,both,2.394623,0.551807,74,245,-0.750335,-0.003063
LPT,ATOM,both,3.012807,4.017880,194,284,0.139885,0.000493
MBOX,ATOM,both,2.564621,1.212363,111,298,-0.167100,-0.000561
MOVR,ATOM,both,5.172776,1.132695,37,297,-0.393324,-0.001324
PEOPLE,ATOM,both,20.351213,0.179018,3,288,-0.146202,-0.000508
PHA,ATOM,both,2.885023,2.635081,165,336,-0.102632,-0.000305
PORTO,ATOM,both,3.101553,0.410788,35,344,0.556084,0.001617
POWR,ATOM,both,3.466607,0.502826,30,314,-0.741866,-0.002363
QI,ATOM,both,6.875759,0.884676,27,297,-1.031224,-0.003472
RAD,ATOM,both,3.214083,1.007317,77,342,0.265823,0.000777
SANTOS,ATOM,both,5.534994,0.564256,16,351,-0.207940,-0.000592
VOXEL,ATOM,both,10.733523,0.546874,11,323,-0.468121,-0.001449
YGG,ATOM,both,3.068880,0.880865,81,279,0.203307,0.000729
AUCTION,AUDIO,both,3.634743,0.709679,50,335,-1.756379,-0.005243
BAR,AUDIO,both,2.337382,6.110099,215,336,-1.144049,-0.003405
MLN,AUDIO,both,2.122801,2.081448,176,339,-0.709829,-0.002094
VOXEL,AUDIO,both,5.782089,0.162302,10,332,-2.277229,-0.006859
CVX,AVA,both,26.025667,0.008125,2,351,-0.540130,-0.001539
PEOPLE,AVA,both,56.301393,0.009786,2,367,-2.590068,-0.007057
ALCX,AVAX,both,2.311446,0.183920,18,304,0.228210,0.000751
AMP,AVAX,both,2.988749,0.251384,28,338,-0.205929,-0.000609
AUCTION,AVAX,both,6.006935,1.974303,61,346,-1.114640,-0.003222
AVA,AVAX,both,2.383980,18.136370,403,350,-0.784596,-0.002242
BAR,AVAX,both,2.457706,3.815051,240,340,0.257665,0.000758
CHESS,AVAX,both,3.881274,1.179797,65,313,-1.814465,-0.005797
DF,AVAX,both,2.460073,0.665958,93,335,0.393987,0.001176
ENS,AVAX,both,4.211046,0.853080,37,268,0.648400,0.002419
FXS,AVAX,both,3.446764,0.102156,13,354,0.186241,0.000526
GTC,AVAX,both,2.073612,1.541503,183,271,-0.186745,-0.000689
LPT,AVAX,both,2.449995,2.564242,210,259,-0.309084,-0.001193
MINA,AVAX,both,2.226167,1.138601,120,259,-0.118077,-0.000456
PHA,AVAX,both,2.408761,2.400745,174,336,-0.337461,-0.001004
QI,AVAX,both,4.112912,0.462534,25,257,-1.372857,-0.005342
QUICK,AVAX,both,3.084992,2.753474,119,283,-0.760064,-0.002686
RAD,AVAX,both,3.361265,1.237494,83,333,0.481049,0.001445
REQ,AVAX,both,2.929753,1.687269,126,313,0.924418,0.002953
RLC,AVAX,both,2.065318,11.477020,403,292,0.222007,0.000760
SHIB,AVAX,both,2.025406,1.839730,187,233,1.216124,0.005219
SPELL,AVAX,both,13.782237,0.063252,2,303,-1.479790,-0.004884
SYS,AVAX,both,2.206767,0.568713,94,298,-0.010934,-0.000037
XEC,AVAX,both,3.101146,1.502335,94,262,0.787076,0.003004
YGG,AVAX,both,2.646179,0.735945,87,278,-0.998895,-0.003593
AMP,AXS,both,5.009626,0.284411,22,323,1.062061,0.003288
AUCTION,AXS,both,3.076532,0.381896,48,317,0.353067,0.001114
BAKE,AXS,both,2.412226,11.781367,185,237,-0.709294,-0.002993
CAKE,AXS,both,2.388395,13.333592,278,277,0.614912,0.002220
CHESS,AXS,both,2.048996,0.258410,56,297,-0.322850,-0.001087
CRV,AXS,both,2.292682,17.778026,365,233,-0.468776,-0.002012
FARM,AXS,both,2.324516,0.997960,127,301,0.347316,0.001154
FLUX,AXS,both,2.933321,0.049672,13,295,-0.370411,-0.001256
FORTH,AXS,both,2.364527,6.281150,224,328,-0.789143,-0.002406
FXS,AXS,both,3.629193,0.094626,17,342,-1.521255,-0.004448
GTC,AXS,both,2.290823,6.857813,168,252,-0.215783,-0.000856
LPT,AXS,both,2.212492,7.979805,199,241,-0.544449,-0.002259
MOVR,AXS,both,3.327926,0.273892,39,277,-0.196939,-0.000711
PHA,AXS,both,2.900331,9.379240,175,314,0.160991,0.000513
PORTO,AXS,both,3.254294,0.227069,31,329,0.766373,0.002329
QI,AXS,both,2.646329,0.185644,30,265,-1.219963,-0.004604
VOXEL,AXS,both,11.097608,0.106015,8,316,-0.459292,-0.001453
XVG,AXS,both,2.826879,7.054327,172,302,0.179501,0.000594
YGG,AXS,both,2.847016,0.891559,79,253,-0.382549,-0.001512
ALCX,BAKE,both,3.017558,0.152451,15,301,1.415358,0.004702
AMP,BAKE,both,3.089690,0.199479,22,349,-0.053363,-0.000153
FXS,BAKE,both,3.241049,0.095882,16,349,0.174135,0.000499
JASMY,BAKE,both,2.909825,0.154435,24,290,-1.091595,-0.003764
MOVR,BAKE,both,2.596911,0.241091,35,303,-0.206767,-0.000682
QI,BAKE,both,3.008768,0.257351,23,298,-1.495903,-0.005020
SANTOS,BAKE,both,3.964175,0.156051,13,346,-0.728589,-0.002106
VOXEL,BAKE,both,6.290550,0.178986,9,322,-0.390039,-0.001211
AMP,BAND,both,2.162889,0.186291,22,349,-0.695075,-0.001992
HIGH,BAND,both,5.015259,0.089132,7,320,0.159416,0.000498
JASMY,BAND,both,2.963126,0.261847,23,283,-0.656029,-0.002318
RAD,BAND,both,2.113945,0.469205,86,349,-0.005301,-0.000015
VOXEL,BAND,both,7.723043,0.179829,8,339,-0.940596,-0.002775
ALCX,BAR,both,3.247962,0.082282,17,344,-1.131172,-0.003288
AGLD,BAT,both,2.557544,0.838294,74,301,-1.478106,-0.004911
ATM,BAT,both,2.112214,6.183962,338,358,-1.092709,-0.003052
AUCTION,BAT,both,3.421503,0.841968,47,346,-1.105065,-0.003194
BAR,BAT,both,2.329827,3.050292,228,353,-0.974312,-0.002760
CHESS,BAT,both,3.569589,1.065053,55,314,-1.471965,-0.004688
CITY,BAT,both,3.356708,0.537986,36,347,-1.122024,-0.003233
DEXE,BAT,both,2.833136,2.192477,148,336,-1.160079,-0.003453
DF,BAT,both,2.768391,1.178157,86,332,-0.079074,-0.000238
DYDX,BAT,both,3.689632,2.157815,85,246,-0.887668,-0.003608
FIDA,BAT,both,2.217766,0.611191,63,353,-1.301067,-0.003686
GTC,BAT,both,2.170658,1.523408,167,240,-0.769818,-0.003208
ILV,BAT,both,2.268477,0.593650,70,249,-0.688702,-0.002766
JASMY,BAT,both,2.567789,0.153165,22,284,-1.282759,-0.004517
LAZIO,BAT,both,3.672971,1.206446,58,359,-1.253480,-0.003492
MLN,BAT,both,2.145215,1.344411,164,341,-0.194820,-0.000571
MOVR,BAT,both,2.163369,0.310888,40,308,-1.847278,-0.005998
PHA,BAT,both,2.652799,2.242721,170,347,-1.299066,-0.003744
POWR,BAT,both,2.166507,0.241166,28,282,-0.287082,-0.001018
QI,BAT,both,2.771002,0.347284,27,278,-1.411711,-0.005078
QNT,BAT,both,3.068317,2.197133,149,338,-0.967437,-0.002862
QUICK,BAT,both,2.959860,1.792605,113,315,-1.758888,-0.005584
RAD,BAT,both,2.020764,0.527191,88,357,0.336095,0.000941
RARE,BAT,both,3.880807,1.360499,66,346,-1.125159,-0.003252
RAY,BAT,both,2.421338,1.286449,91,242,-0.766898,-0.003169
SHIB,BAT,both,2.577591,3.091043,175,240,-0.137394,-0.000572
SLP,BAT,both,2.161993,2.334063,189,259,-0.602522,-0.002326
SYS,BAT,both,2.876513,1.177911,97,316,-1.836599,-0.005812
TRU,BAT,both,2.560144,10.300252,301,322,-0.398776,-0.001238
WAXP,BAT,both,2.308389,1.273701,96,256,-0.645440,-0.002521
YGG,BAT,both,3.858643,1.921300,85,284,-1.096142,-0.003860
AAVE,BCH,both,2.755390,13.305159,301,264,-0.980668,-0.003715
ADX,BCH,both,2.603427,0.314191,47,356,-0.186417,-0.000524
AGLD,BCH,both,2.269391,0.304824,70,301,-0.390028,-0.001296
ASR,BCH,both,2.415877,5.762898,331,340,-0.431446,-0.001269
AUCTION,BCH,both,2.222979,0.274472,43,363,-1.824703,-0.005027
BAKE,BCH,both,2.074121,1.486410,155,279,-1.628059,-0.005835
CHESS,BCH,both,3.629852,0.519743,49,340,-1.785658,-0.005252
ENS,BCH,both,2.220675,0.150298,30,297,-0.192167,-0.000647
ILV,BCH,both,2.502633,0.448092,67,253,-0.773515,-0.003057
MOVR,BCH,both,2.092773,0.151757,41,306,-0.758881,-0.002480
OG,BCH,both,2.002987,3.667924,328,365,-0.836793,-0.002293
OM,BCH,both,2.320030,3.305351,249,313,-0.707577,-0.002261
PEOPLE,BCH,both,12.807746,0.031563,2,288,-0.779597,-0.002707
PHA,BCH,both,2.440085,0.969732,156,341,-0.497663,-0.001459
QI,BCH,both,2.603814,0.178674,29,297,-1.191221,-0.004011
RAD,BCH,both,2.745290,0.431670,78,367,-0.175982,-0.000480
TWT,BCH,both,2.026666,2.943461,242,321,-0.564757,-0.001759
YGG,BCH,both,2.458934,0.464164,78,297,-0.887553,-0.002988
AGLD,BEL,both,2.253811,0.889135,70,308,-0.038427,-0.000125
ALCX,BEL,both,5.746053,0.306072,18,317,0.754820,0.002381
AMP,BEL,both,3.060637,0.403609,31,358,-0.986638,-0.002756
CHESS,BEL,both,2.300158,0.603538,56,336,-1.052821,-0.003133
FLUX,BEL,both,3.837894,0.066901,16,326,-0.043650,-0.000134
IDEX,BEL,both,2.018183,0.966769,96,305,0.511628,0.001677
JASMY,BEL,both,2.534238,0.219115,31,282,-0.250421,-0.000888
MOVR,BEL,both,3.867467,0.667777,42,295,0.233433,0.000791
PEOPLE,BEL,both,9.516485,0.035211,2,277,-0.925192,-0.003340
QI,BEL,both,2.523367,0.475052,34,283,-0.405213,-0.001432
RAD,BEL,both,2.311782,0.545068,82,346,0.970114,0.002804
YGG,BEL,both,2.732807,1.660760,79,280,-0.482553,-0.001723
1INCH,BICO,both,4.754499,0.418212,14,286,0.646268,0.002260
ACM,BICO,both,3.606486,0.200223,10,343,-0.503773,-0.001469
ADA,BICO,both,5.482066,0.542274,15,271,-0.487007,-0.001797
ALCX,BICO,both,8.739427,1.118367,13,303,-0.127267,-0.000420
ALICE,BICO,both,4.388476,0.417295,19,261,0.286476,0.001098
AMP,BICO,both,3.557197,0.203425,19,352,-0.950014,-0.002699
ANKR,BICO,both,2.321553,0.137827,14,287,0.272663,0.000950
AR,BICO,both,5.661560,0.357261,19,312,-0.585038,-0.001875
ARDR,BICO,both,6.004656,0.566840,15,324,0.226555,0.000699
ARPA,BICO,both,3.215969,0.123236,15,298,-0.173551,-0.000582
ASR,BICO,both,3.255649,0.210813,12,351,-0.478406,-0.001363
ATA,BICO,both,3.949730,0.258190,17,307,-0.221432,-0.000721
ATM,BICO,both,4.816963,0.419428,11,315,0.673843,0.002139
ATOM,BICO,both,4.107008,0.232495,17,314,-0.287252,-0.000915
AUCTION,BICO,both,5.492488,0.445038,17,371,-2.557911,-0.006895
AVAX,BICO,both,6.601256,0.862240,14,291,-0.443627,-0.001524
AXS,BICO,both,4.362537,0.406061,15,269,0.829916,0.003085
BAKE,BICO,both,4.157540,0.197235,15,286,-0.316847,-0.001108
BAND,BICO,both,9.330448,0.756193,15,294,1.008036,0.003429
BAT,BICO,both,4.201011,0.315912,15,287,0.905176,0.003154
BCH,BICO,both,9.325626,1.291142,15,303,-0.144124,-0.000476
BEL,BICO,both,2.840856,0.203058,19,302,-0.437953,-0.001450
BNB,BICO,both,6.846710,0.626263,12,278,0.556075,0.002000
BNT,BICO,both,4.362544,0.417741,16,288,0.233048,0.000809
BTC,BICO,both,3.006600,0.183269,18,281,1.077947,0.003836
CAKE,BICO,both,6.919180,0.469056,16,316,0.299094,0.000947
CELO,BICO,both,8.496492,0.606945,16,296,0.617869,0.002087
CELR,BICO,both,5.311644,0.332279,17,288,0.027252,0.000095
CFX,BICO,both,6.282339,0.423156,9,290,0.355735,0.001227
CHESS,BICO,both,6.270954,0.385547,16,331,-2.088346,-0.006309
CHR,BICO,both,5.353348,0.385858,14,287,-0.108497,-0.000378
CHZ,BICO,both,2.317934,0.100637,14,273,0.386325,0.001415
CTK,BICO,both,6.413785,0.760162,17,313,-0.959646,-0.003066
CVC,BICO,both,2.281022,0.118659,15,279,-0.292542,-0.001049
CVX,BICO,both,23.459000,0.095538,2,314,-1.314548,-0.004186
DASH,BICO,both,6.780349,0.605398,11,302,-0.243179,-0.000805
DATA,BICO,both,4.241360,0.408408,18,335,0.289444,0.000864
DEGO,BICO,both,3.814132,0.231626,13,312,-0.521031,-0.001670
DEXE,BICO,both,12.526146,0.660246,14,313,-0.952954,-0.003045
DF,BICO,both,2.612409,0.117465,19,342,-0.484549,-0.001417
DGB,BICO,both,2.102998,0.106182,16,290,0.035057,0.000121
DIA,BICO,both,3.370403,0.240594,17,312,0.224238,0.000719
DOGE,BICO,both,4.307662,0.249792,11,266,0.784766,0.002950
DOT,BICO,both,4.316537,0.272909,18,278,-0.624891,-0.002248
DUSK,BICO,both,4.339156,0.279919,16,319,-0.471708,-0.001479
DYDX,BICO,both,5.589473,0.333902,15,306,-0.226381,-0.000740
EGLD,BICO,both,4.436715,0.400714,12,310,-0.156015,-0.000503
ENS,BICO,both,3.289087,0.248950,18,304,0.530979,0.001747
ETC,BICO,both,6.280197,0.532479,18,267,0.260790,0.000977
ETH,BICO,both,6.747144,0.710934,11,287,-0.245450,-0.000855
EUR,BICO,both,6.958664,0.593433,17,482,-1.230690,-0.002553
FARM,BICO,both,4.530877,0.237619,14,305,-0.762595,-0.002500
FET,BICO,both,4.841832,0.395140,13,312,0.425219,0.001363
FIL,BICO,both,5.049712,0.463015,17,275,-0.529471,-0.001925
FIO,BICO,both,7.335769,0.355268,17,333,-1.275069,-0.003829
FIS,BICO,both,4.242589,0.282338,15,331,-1.950825,-0.005894
FLOW,BICO,both,3.746908,0.354462,14,284,-0.656509,-0.002312
FTT,BICO,both,2.759112,0.168334,17,260,1.046802,0.004026
FXS,BICO,both,6.578702,0.571569,19,342,-1.900003,-0.005556
GALA,BICO,both,2.900817,0.157261,12,254,-0.224292,-0.000883
GHST,BICO,both,3.712120,0.214112,17,363,-0.904688,-0.002492
GNO,BICO,both,3.078840,0.168436,18,296,0.561919,0.001898
GRT,BICO,both,4.448699,0.294069,18,297,-1.463428,-0.004927
HBAR,BICO,both,14.386592,1.053727,13,268,0.313237,0.001169
HIGH,BICO,both,4.986136,0.141995,10,308,-0.463445,-0.001505
HOT,BICO,both,4.256518,0.342903,14,273,-0.122130,-0.000447
ICP,BICO,both,4.017337,0.329360,12,298,-1.437764,-0.004825
ICX,BICO,both,6.439660,0.579518,16,270,-0.181940,-0.000674
IDEX,BICO,both,2.386220,0.089675,16,306,-1.064308,-0.003478
ILV,BICO,both,4.085067,0.320996,14,275,-0.540580,-0.001966
INJ,BICO,both,2.810458,0.148403,16,328,-1.536954,-0.004686
IOTX,BICO,both,11.746390,0.623705,15,309,0.261532,0.000846
JASMY,BICO,both,3.525394,0.179164,17,314,-1.886523,-0.006008
JST,BICO,both,4.466218,0.436010,18,314,0.945127,0.003010
JUV,BICO,both,3.488071,0.286661,12,353,-0.285031,-0.000807
KAVA,BICO,both,5.472768,0.351860,17,345,0.958012,0.002777
KNC,BICO,both,3.799586,0.320536,14,317,0.880782,0.002778
KSM,BICO,both,9.308155,0.460731,14,307,-0.218885,-0.000713
LAZIO,BICO,both,6.635759,0.268666,10,320,-0.140563,-0.000439
LINK,BICO,both,2.373837,0.122594,21,284,-0.737817,-0.002598
LSK,BICO,both,4.041124,0.376996,21,318,-0.814995,-0.002563
LTC,BICO,both,3.889349,0.282752,16,304,1.356915,0.004464
LUNA,BICO,both,12.640856,0.589519,13,300,-2.479220,-0.008264
MANA,BICO,both,6.056506,0.657882,14,296,-0.432183,-0.001460
MBL,BICO,both,5.961956,0.640074,12,313,-1.030987,-0.003294
MBOX,BICO,both,5.738691,0.582924,15,305,-0.411598,-0.001350
MKR,BICO,both,2.828174,0.142820,17,317,-1.879789,-0.005930
MOVR,BICO,both,5.115185,0.325193,14,287,-0.237361,-0.000827
MTL,BICO,both,5.612331,0.523239,12,315,0.271784,0.000863
NEO,BICO,both,2.078980,0.102375,16,305,-0.113349,-0.000372
NKN,BICO,both,2.309808,0.117651,17,313,-0.620351,-0.001982
NMR,BICO,both,4.113890,0.252562,19,347,0.857445,0.002471
OG,BICO,both,6.547428,0.474999,13,333,-0.652425,-0.001959
OGN,BICO,both,4.208930,0.175942,18,294,-0.783542,-0.002665
OM,BICO,both,6.405995,0.804089,11,330,-1.077123,-0.003264
ONE,BICO,both,6.881255,0.564777,19,277,0.004473,0.000016
ONG,BICO,both,5.962688,0.630655,14,326,-0.900151,-0.002761
ONT,BICO,both,5.634230,0.567027,17,294,0.731607,0.002488
PAXG,BICO,both,6.560366,0.583152,13,400,-0.744625,-0.001862
PERP,BICO,both,5.183149,0.320609,20,341,-0.053721,-0.000158
PHA,BICO,both,4.445074,0.171480,15,336,-2.223207,-0.006617
POND,BICO,both,6.283637,0.497148,15,329,-1.670134,-0.005076
PORTO,BICO,both,2.143948,0.071519,11,345,0.472641,0.001370
POWR,BICO,both,5.471223,0.490893,17,305,0.904356,0.002965
PUNDIX,BICO,both,2.216409,0.136060,20,317,-0.592203,-0.001868
PYR,BICO,both,4.008394,0.284459,16,302,-0.327905,-0.001086
QI,BICO,both,3.188859,0.173740,18,289,-1.826523,-0.006320
QNT,BICO,both,2.877784,0.177721,19,362,-0.961484,-0.002656
QTUM,BICO,both,7.010316,0.607717,15,290,0.317314,0.001094
QUICK,BICO,both,5.211042,0.381004,18,309,-1.500962,-0.004857
RAD,BICO,both,10.200113,1.002837,17,344,-0.558579,-0.001624
RARE,BICO,both,2.807880,0.208165,20,335,-0.964900,-0.002880
RAY,BICO,both,3.348669,0.244721,12,294,-0.957879,-0.003258
REQ,BICO,both,6.714586,0.349218,15,316,1.804052,0.005709
RIF,BICO,both,3.714964,0.269854,22,341,0.683533,0.002004
RLC,BICO,both,5.096414,0.501347,14,328,-0.453910,-0.001384
RSR,BICO,both,6.078165,0.479610,15,280,-0.461692,-0.001649
RUNE,BICO,both,4.360177,0.376637,16,279,0.798349,0.002861
RVN,BICO,both,4.040906,0.322407,15,289,-0.261262,-0.000904
SAND,BICO,both,3.652860,0.183478,17,275,0.196890,0.000716
SC,BICO,both,4.677991,0.426873,16,285,0.348857,0.001224
SHIB,BICO,both,2.153946,0.091983,16,264,0.786495,0.002979
SLP,BICO,both,3.786411,0.228250,14,258,-0.036155,-0.000140
SOL,BICO,both,6.372737,0.308158,16,283,0.261046,0.000922
STRAX,BICO,both,4.959236,0.417849,15,309,0.797962,0.002582
STX,BICO,both,5.984321,0.420030,12,302,0.591388,0.001958
SUN,BICO,both,3.407848,0.261344,17,343,0.176796,0.000515
SUPER,BICO,both,3.940225,0.350090,17,274,-0.502584,-0.001834
SXP,BICO,both,7.643289,0.891690,15,280,0.044218,0.000158
TFUEL,BICO,both,3.852574,0.166024,19,290,0.778936,0.002686
TKO,BICO,both,5.812508,0.236202,14,318,-0.082094,-0.000258
TLM,BICO,both,5.036288,0.519111,13,264,-0.062661,-0.000237
TRU,BICO,both,3.854075,0.227490,15,326,-0.376650,-0.001155
TRX,BICO,both,4.195823,0.409527,19,333,0.776988,0.002333
TUSD,BICO,both,3.452980,0.256755,17,297,-0.511590,-0.001723
TWT,BICO,both,6.343221,0.554073,13,325,-0.002843,-0.000009
UNI,BICO,both,2.604880,0.188686,16,315,1.621903,0.005149
USDC,BICO,both,6.638126,0.506458,16,320,-1.024648,-0.003202
USDP,BICO,both,6.415078,0.444811,10,340,-1.238675,-0.003643
UTK,BICO,both,7.419939,0.573766,12,302,-0.078954,-0.000261
VET,BICO,both,7.292253,0.741719,10,270,-0.139232,-0.000516
VOXEL,BICO,both,5.068292,0.278143,8,310,-1.460428,-0.004711
VTHO,BICO,both,4.209434,0.360882,17,304,1.253972,0.004125
WAXP,BICO,both,5.923991,0.386758,17,273,0.605943,0.002220
WIN,BICO,both,7.803397,0.620612,17,309,0.450603,0.001458
XEC,BICO,both,5.447483,0.335021,10,281,-0.057265,-0.000204
XLM,BICO,both,3.659751,0.246513,20,286,0.537060,0.001878
XRP,BICO,both,5.391060,0.540012,10,309,0.336688,0.001090
XTZ,BICO,both,5.553986,0.356937,14,296,0.754893,0.002550
XVG,BICO,both,4.358487,0.266221,20,344,-0.127751,-0.000371
XVS,BICO,both,3.917567,0.190222,18,349,-1.571721,-0.004503
YFI,BICO,both,6.612855,0.675496,15,308,-0.353358,-0.001147
YGG,BICO,both,4.179167,0.171046,17,282,-0.568360,-0.002015
ZEC,BICO,both,6.549987,0.597073,17,302,0.206719,0.000685
ZEN,BICO,both,3.687214,0.230899,19,303,-1.757569,-0.005801
ZIL,BICO,both,3.460658,0.207861,19,278,0.973832,0.003503
ZRX,BICO,both,5.219750,0.304320,14,310,0.353825,0.001141
ASR,BNB,both,2.186877,7.712490,337,348,-0.125606,-0.000361
AVA,BNB,both,2.376700,23.478687,348,335,-0.391143,-0.001168
OG,BNB,both,2.006842,8.114560,335,343,-0.060018,-0.000175
TFUEL,BNB,both,2.006465,18.891201,493,294,0.249388,0.000848
TWT,BNB,both,2.358296,6.130845,234,319,-0.485296,-0.001521
XRP,BNB,both,2.055566,20.372945,375,267,-0.799520,-0.002994
ALCX,BNT,both,2.209213,0.058058,12,296,-1.035596,-0.003499
FLUX,BNT,both,4.096885,0.050662,12,303,-0.592834,-0.001957
MOVR,BNT,both,2.532892,0.175703,35,290,-0.966973,-0.003334
VOXEL,BNT,both,7.763570,0.125702,8,314,-1.183682,-0.003770
AAVE,BTC,both,2.527159,4.562427,291,238,-0.583082,-0.002450
ALCX,BTC,both,3.657558,0.097134,16,274,0.178775,0.000652
BAKE,BTC,both,3.065114,1.823400,159,255,-0.233942,-0.000917
BAND,BTC,both,2.114872,3.831120,416,287,-0.516366,-0.001799
COS,BTC,both,2.235441,4.446778,499,278,0.207711,0.000747
DASH,BTC,both,2.064076,3.336088,368,242,0.124773,0.000516
DIA,BTC,both,2.150305,3.526237,376,285,0.009902,0.000035
DYDX,BTC,both,2.422136,0.436784,79,284,-0.387414,-0.001364
GNO,BTC,both,2.197283,0.352253,111,239,-0.392813,-0.001644
ILV,BTC,both,2.851855,0.346502,73,183,-0.112955,-0.000617
MASK,BTC,both,2.821294,1.175726,185,263,0.058578,0.000223
PAXG,BTC,both,2.050552,3.400847,470,367,-0.292084,-0.000796
PHA,BTC,both,2.753461,1.016581,162,308,-0.195230,-0.000634
RAD,BTC,both,2.921411,0.349934,87,320,0.396968,0.001241
REQ,BTC,both,2.112108,0.400783,110,290,0.827776,0.002854
SAND,BTC,both,2.260524,3.907938,420,212,-0.331030,-0.001561
TRU,BTC,both,2.320478,2.182825,294,295,0.471761,0.001599
UNI,BTC,both,2.009348,2.941605,314,256,0.036109,0.000141
UTK,BTC,both,2.130950,3.081862,392,290,-0.072742,-0.000251
VOXEL,BTC,both,4.987691,0.064213,10,314,-0.713318,-0.002272
XRP,BTC,both,2.176509,4.242633,364,258,-0.544644,-0.002111
XTZ,BTC,both,2.196966,4.278431,407,244,0.043675,0.000179
ZRX,BTC,both,2.426146,5.739568,436,260,0.056353,0.000217
ALCX,C98,both,5.330231,0.215224,13,320,0.008009,0.000025
AMP,C98,both,5.258125,0.436687,26,342,0.017512,0.000051
ATA,C98,both,2.051922,1.777798,122,243,0.861196,0.003544
ATOM,C98,both,2.578438,3.057863,130,269,0.292871,0.001089
AUDIO,C98,both,2.172726,1.688300,126,241,-0.453198,-0.001880
AVA,C98,both,3.894329,7.103883,143,357,-1.434042,-0.004017
BNT,C98,both,2.350523,2.050468,128,245,0.885762,0.003615
CAKE,C98,both,2.130541,1.687574,138,278,0.343880,0.001237
CHESS,C98,both,2.574705,0.500428,51,309,-0.611473,-0.001979
COS,C98,both,2.890250,3.535789,136,328,-0.093673,-0.000286
DGB,C98,both,2.092563,1.455630,113,252,0.362611,0.001439
DUSK,C98,both,2.340445,2.064647,146,287,-1.086143,-0.003784
EGLD,C98,both,2.200463,1.515092,140,272,-1.191249,-0.004380
ENS,C98,both,2.151280,0.177320,33,275,-0.153465,-0.000558
FET,C98,both,2.814703,4.042838,141,292,0.449085,0.001538
FIO,C98,both,2.615696,3.157678,134,325,-0.178230,-0.000548
FLUX,C98,both,2.262012,0.064678,11,310,0.808638,0.002609
FORTH,C98,both,2.946826,2.975024,134,314,-0.158409,-0.000504
FUN,C98,both,2.715866,2.131017,132,310,1.877091,0.006055
JASMY,C98,both,2.423692,0.163973,33,282,-0.431606,-0.001531
KNC,C98,both,2.115710,1.480637,132,288,1.179468,0.004095
LRC,C98,both,2.143413,1.601196,125,241,-0.299333,-0.001242
MOVR,C98,both,4.512321,0.554436,33,290,-0.105657,-0.000364
OM,C98,both,2.021042,1.550360,135,307,0.096875,0.000316
PHA,C98,both,3.160880,4.353690,133,337,-0.473964,-0.001406
PORTO,C98,both,5.258321,0.469290,28,333,0.234766,0.000705
RIF,C98,both,2.022071,1.586818,144,347,0.354285,0.001021
RUNE,C98,both,2.698938,2.752254,120,265,-0.805353,-0.003039
UMA,C98,both,2.478880,2.511042,132,299,0.082915,0.000277
VOXEL,C98,both,4.069868,0.159648,12,340,-1.105861,-0.003253
PEOPLE,CAKE,both,25.935382,0.057129,3,314,-0.684954,-0.002181
VOXEL,CAKE,both,2.052863,0.017869,8,355,-1.479893,-0.004169
ALCX,CELO,both,4.697973,0.235996,18,315,-0.213414,-0.000678
PEOPLE,CELO,both,44.966741,0.029653,3,257,-0.571769,-0.002225
AMP,CELR,both,3.886103,0.366892,27,354,-0.254640,-0.000719
CHESS,CELR,both,3.683117,0.870564,55,309,-1.017404,-0.003293
CVX,CELR,both,9.230724,0.018307,2,287,-0.439443,-0.001531
FARM,CELR,both,2.419187,1.422457,125,326,-0.482999,-0.001482
HIGH,CELR,both,2.403025,0.051453,10,309,0.180440,0.000584
JASMY,CELR,both,2.110014,0.154088,25,261,-0.755982,-0.002896
QUICK,CELR,both,2.231374,1.261206,115,318,-1.517146,-0.004771
VOXEL,CELR,both,4.910253,0.172978,10,327,-1.600601,-0.004895
ALCX,CFX,both,2.784400,0.160471,15,324,-1.233495,-0.003807
AUCTION,CFX,both,2.732985,0.423396,52,345,-1.694190,-0.004911
FXS,CFX,both,5.618292,0.229748,12,335,-0.428253,-0.001278
HIGH,CFX,both,4.582791,0.035880,7,322,-0.782716,-0.002431
MOVR,CFX,both,3.677656,0.443964,40,299,-0.701963,-0.002348
PORTO,CFX,both,2.125975,0.182572,26,318,0.158514,0.000498
QI,CFX,both,2.554495,0.292129,27,294,-2.373339,-0.008073
RAD,CFX,both,3.684513,0.944777,69,339,-1.174119,-0.003463
ALGO,CHESS,both,2.251944,0.496539,51,311,-1.058701,-0.003404
FXS,CHESS,both,5.338996,0.210958,12,357,-0.203221,-0.000569
AGLD,CHR,both,2.209907,0.676922,77,293,-0.715362,-0.002442
ALCX,CHR,both,2.685199,0.143844,17,307,0.162394,0.000529
AMP,CHR,both,4.981314,0.574180,22,338,-0.824249,-0.002439
ATA,CHR,both,3.234599,8.759094,170,255,0.505338,0.001982
